rule_idx,rule_name,rule_group,step,n_runs,turnout_mean,turnout_q25,turnout_q75,gini_assets_mean,gini_assets_q25,gini_assets_q75,collective_assets_mean,collective_assets_q25,collective_assets_q75,gini_dissatisfaction_mean,gini_dissatisfaction_q25,gini_dissatisfaction_q75,mean_dissatisfaction_mean,mean_dissatisfaction_q25,mean_dissatisfaction_q75,quality_distance_mean,quality_distance_q25,quality_distance_q75
2,utilitarian,canonical,183,200,66.0,57.0,74.0,49.32,42.0,58.0,144931836052939.44,33258925568.0,3695412510720.0,24.815,21.0,28.0,0.29434121765196325,0.26445406675338745,0.3235531449317932,0.3225,0.0,0.5
2,utilitarian,canonical,184,200,66.665,59.0,75.0,49.415,41.75,58.0,168606097230581.12,39195559936.0,3912148647936.0,24.915,21.0,28.0,0.2936708480864763,0.2646080181002617,0.32302437722682953,0.335,0.0,0.5
2,utilitarian,canonical,185,200,66.235,57.0,74.0,49.445,41.75,58.0,197899347874531.38,41242913792.0,4287475286016.0,24.865,21.0,28.25,0.29349572107195854,0.26745588332414627,0.3250749111175537,0.32625,0.0,0.5
2,utilitarian,canonical,186,200,66.355,59.0,75.0,49.41,41.75,58.0,221496699152857.6,44763700224.0,5012593049600.0,24.83,21.0,29.0,0.2938657905161381,0.269692026078701,0.3199959695339203,0.3275,0.0,0.5
2,utilitarian,canonical,187,200,66.575,59.0,74.0,49.45,41.75,57.25,259024237381976.56,48950960128.0,5283099312128.0,25.075,21.0,29.0,0.29395555689930913,0.265145480632782,0.32402969151735306,0.3,0.0,0.5
2,utilitarian,canonical,188,200,66.16,57.75,74.25,49.455,41.75,57.25,303572241682187.4,52373518336.0,5734615744512.0,24.94,21.75,29.0,0.29402689762413503,0.2715996280312538,0.32247600704431534,0.3375,0.0,0.5
2,utilitarian,canonical,189,200,66.555,57.75,75.0,49.48,42.0,57.25,308267521479364.3,58181797888.0,6253922222080.0,25.2,21.75,29.0,0.29375346936285496,0.26776842772960663,0.32026655972003937,0.3,0.0,0.5
2,utilitarian,canonical,190,200,66.15,58.0,75.0,49.515,41.75,58.0,344734196308048.56,57358267392.0,7054537261056.0,24.895,21.75,28.0,0.2949253113567829,0.26911550015211105,0.3217722401022911,0.31375,0.0,0.5
2,utilitarian,canonical,191,200,65.93,58.0,75.0,49.525,41.75,58.0,369295268616918.6,64012451840.0,7725680689152.0,24.915,21.0,29.0,0.2963340587168932,0.27080046385526657,0.3245401158928871,0.34375,0.0,0.5
2,utilitarian,canonical,192,200,66.24,58.0,74.0,49.51,41.75,58.0,432444234349741.06,67970788352.0,8608707641344.0,24.605,21.0,28.0,0.29620315693318844,0.2700033038854599,0.32454676926136017,0.33625,0.0,0.5
2,utilitarian,canonical,193,200,66.08,58.0,75.0,49.535,41.0,57.25,504709973608973.75,77224671232.0,10190980120576.0,24.72,21.0,29.0,0.29643517710268497,0.2719159945845604,0.32511521875858307,0.3375,0.0,0.5
2,utilitarian,canonical,194,200,65.815,57.0,74.25,49.545,41.0,58.0,514575039467571.5,72350857216.0,11812312449024.0,24.66,21.0,28.0,0.2964019998908043,0.2735939621925354,0.32423893362283707,0.2825,0.0,0.5
2,utilitarian,canonical,195,200,65.685,56.0,74.0,49.595,42.0,58.0,550291872170888.4,79048421376.0,12905027469312.0,24.395,21.0,27.0,0.29750856846570967,0.2751978114247322,0.3230172321200371,0.32375,0.0,0.5
2,utilitarian,canonical,196,200,65.945,57.0,75.0,49.54,42.0,58.0,590287808897312.4,93993240576.0,13597536944128.0,24.665,20.75,28.0,0.29766100853681565,0.27362918853759766,0.32597145438194275,0.36875,0.0,0.5
2,utilitarian,canonical,197,200,66.215,57.0,75.0,49.545,41.75,58.0,623414414127680.9,108798171136.0,15501979549696.0,24.855,21.0,28.0,0.2949894744157791,0.2711167261004448,0.32281026244163513,0.32875,0.0,0.5
2,utilitarian,canonical,198,200,66.125,58.0,75.0,49.585,41.0,58.0,635014048719753.2,115281068032.0,16893897342976.0,24.755,21.0,28.0,0.29722544066607953,0.27591556310653687,0.32360485941171646,0.33625,0.0,0.5
2,utilitarian,canonical,199,200,65.905,58.0,75.0,49.61,41.0,58.0,638888143572728.4,129204692992.0,18884376657920.0,24.54,21.0,27.25,0.29767064064741133,0.27183838188648224,0.3243802413344383,0.35375,0.0,0.5
2,utilitarian,canonical,200,200,65.93,58.0,75.0,49.64,41.0,58.0,680331853885665.8,141773973504.0,20307617251328.0,24.715,21.0,28.0,0.29655473098158835,0.2748296335339546,0.3225279822945595,0.325,0.0,0.5
2,utilitarian,canonical,201,200,65.655,55.75,74.0,49.62,41.0,58.0,701794626545168.8,157380349952.0,23044901830656.0,24.93,21.0,28.25,0.2965913990885019,0.26956890523433685,0.32140906155109406,0.36125,0.1875,0.5
2,utilitarian,canonical,202,200,65.93,57.0,75.0,49.61,41.0,58.0,702844055925953.2,177411551232.0,24934903971840.0,25.08,21.0,28.0,0.29454878218472,0.26794274151325226,0.31797438859939575,0.31125,0.0,0.5
2,utilitarian,canonical,203,200,66.08,58.75,75.0,49.595,41.0,58.25,726154888957878.2,191922679808.0,28010191781888.0,24.915,21.0,28.0,0.29575375743210314,0.27161525934934616,0.3208305761218071,0.30625,0.0,0.5
2,utilitarian,canonical,204,200,65.79,57.0,74.0,49.64,41.0,58.0,743767847050677.1,200610414592.0,28706266939392.0,25.095,21.0,29.0,0.29601304441690446,0.270310677587986,0.3214995414018631,0.37625,0.25,0.5
2,utilitarian,canonical,205,200,66.01,57.0,74.0,49.635,41.0,58.0,777227981377533.6,226251063296.0,33946098728960.0,25.65,21.0,29.25,0.2916303562372923,0.2649528905749321,0.3189517557621002,0.315,0.0,0.5
2,utilitarian,canonical,206,200,66.005,57.0,75.0,49.645,42.0,58.0,843804935337816.8,247303548928.0,36296041955328.0,25.335,22.0,29.0,0.29232897542417047,0.26561130583286285,0.3204752206802368,0.30125,0.0,0.5
2,utilitarian,canonical,207,200,65.945,57.0,74.0,49.7,42.0,58.0,899631466948115.9,246240108544.0,40332816285696.0,24.905,21.0,28.25,0.2940506887435913,0.26412730664014816,0.3200420066714287,0.31375,0.0,0.5
2,utilitarian,canonical,208,200,65.935,56.0,75.0,49.725,42.0,58.0,957079066635583.6,282490966016.0,44987183005696.0,24.745,21.0,28.25,0.29566687665879726,0.267471618950367,0.32445375621318817,0.33375,0.0,0.5
2,utilitarian,canonical,209,200,65.705,57.0,75.0,49.795,43.0,58.0,1034646343972684.0,302300848128.0,48065466597376.0,24.75,21.0,28.0,0.29461170569062234,0.2656230255961418,0.32664598524570465,0.3275,0.0,0.5
2,utilitarian,canonical,210,200,65.965,57.0,74.25,49.815,43.0,58.25,1076300001841751.9,346065649664.0,56321167589376.0,24.575,20.0,28.0,0.2957368617504835,0.2702869847416878,0.3211779072880745,0.3325,0.0,0.5
2,utilitarian,canonical,211,200,65.975,57.75,76.0,49.85,42.0,58.0,1187873938958825.5,396021669888.0,63609152471040.0,24.83,21.0,28.0,0.29306726455688475,0.26526597887277603,0.3238593339920044,0.30625,0.0,0.5
2,utilitarian,canonical,212,200,65.79,57.0,74.0,49.85,42.0,58.25,1268921296974911.2,468769644544.0,69988060758016.0,24.48,21.0,27.0,0.2934050627052784,0.2676524519920349,0.32154271751642227,0.2925,0.0,0.5
2,utilitarian,canonical,213,200,65.695,57.0,75.0,49.86,42.75,58.25,1375321649627543.0,495075262464.0,83241776185344.0,24.41,21.0,27.0,0.29494841776788233,0.2677725926041603,0.32491428405046463,0.34,0.25,0.5
2,utilitarian,canonical,214,200,65.67,57.75,74.0,49.87,42.0,58.0,1503610199913034.2,527886000128.0,97491741573120.0,24.615,20.0,28.0,0.2937977834790945,0.26366429030895233,0.322030670940876,0.32625,0.0,0.5
2,utilitarian,canonical,215,200,66.04,58.0,75.0,49.84,42.0,58.0,1614286123761999.2,597138964480.0,117190802014208.0,24.38,21.0,28.0,0.29624968729913237,0.2628279849886894,0.323908731341362,0.3375,0.0,0.5
2,utilitarian,canonical,216,200,65.64,56.75,74.0,49.845,42.0,58.0,1732355435193187.0,681442689024.0,125516663226368.0,24.355,20.0,27.0,0.29670447394251825,0.26865293085575104,0.32580386102199554,0.3525,0.0,0.5
2,utilitarian,canonical,217,200,65.82,56.75,75.0,49.82,42.0,58.0,1868770533644150.8,801094860800.0,146650148372480.0,24.24,21.0,27.0,0.2976918864250183,0.26523607224226,0.3216589093208313,0.35875,0.25,0.5
2,utilitarian,canonical,218,200,66.09,58.0,74.25,49.835,42.0,58.0,1890765903656789.0,927463964672.0,153147817328640.0,24.36,21.0,28.0,0.29746604308485985,0.27222609519958496,0.32601942867040634,0.365,0.25,0.5
2,utilitarian,canonical,219,200,65.75,57.0,74.25,49.87,42.75,58.0,2010532345804510.0,1006266679296.0,172557881835520.0,24.405,21.0,28.0,0.2972278176248074,0.26926982402801514,0.32766321301460266,0.35375,0.0,0.5
2,utilitarian,canonical,220,200,66.2,57.0,75.0,49.885,43.0,58.0,2156044713439197.0,1042715901952.0,204711110115328.0,24.6,21.0,28.0,0.2952366537600756,0.26460615545511246,0.3285944312810898,0.34875,0.0,0.5
2,utilitarian,canonical,221,200,65.65,56.75,75.0,49.895,43.0,58.0,2503267747599277.0,1106671697920.0,210373479235584.0,24.59,22.0,28.0,0.29462836898863315,0.26020966470241547,0.32437293231487274,0.31625,0.0,0.5
2,utilitarian,canonical,222,200,65.87,57.0,74.25,49.91,43.0,58.0,2935250340120152.5,1199548334080.0,230945512751104.0,24.56,21.0,28.0,0.29493947207927707,0.2633646950125694,0.32595244795084,0.33375,0.0,0.5
2,utilitarian,canonical,223,200,65.87,57.0,74.25,49.925,43.0,58.25,3375180411870260.0,1353538568192.0,244399678160896.0,24.84,21.0,28.0,0.2942689203470945,0.26300209015607834,0.3262869417667389,0.33375,0.0,0.5
2,utilitarian,canonical,224,200,65.45,56.0,74.0,49.925,43.0,58.0,3833532004832439.0,1440799457280.0,267986292178944.0,24.69,21.0,28.0,0.2948518817871809,0.26344432681798935,0.32516346126794815,0.3375,0.0,0.5
2,utilitarian,canonical,225,200,65.895,56.0,75.0,49.95,43.0,58.0,4469407736331370.0,1569898889216.0,297318465142784.0,24.705,21.0,28.25,0.2935196416825056,0.2639554515480995,0.32205653190612793,0.32625,0.25,0.5
2,utilitarian,canonical,226,200,65.83,57.0,75.0,49.99,43.0,59.0,5325036067545437.0,1701579161600.0,331625674047488.0,24.625,21.75,28.0,0.2938326209038496,0.25878287851810455,0.3259441703557968,0.325,0.0,0.5
2,utilitarian,canonical,227,200,65.74,57.0,75.0,50.05,43.0,58.0,6135339786691890.0,1832278327296.0,365633778745344.0,24.66,21.75,28.0,0.2943998795747757,0.26198723912239075,0.327163502573967,0.35375,0.0,0.5
2,utilitarian,canonical,228,200,65.705,56.0,75.0,50.01,43.0,58.25,7115111192238909.0,1909732474880.0,427686333775872.0,25.105,22.0,28.0,0.29151824936270715,0.26030945777893066,0.32169661670923233,0.3175,0.0,0.5
2,utilitarian,canonical,229,200,65.595,56.75,74.0,50.02,43.0,59.0,8122945307967112.0,2100023230464.0,485377357905920.0,25.045,22.0,28.0,0.2920831298828125,0.2635841742157936,0.32090070843696594,0.29625,0.0,0.5
2,utilitarian,canonical,230,200,65.555,56.0,75.0,49.995,43.0,59.0,9642977571689332.0,2225130110976.0,520861798891520.0,25.085,21.0,29.0,0.2939788325130939,0.26329047977924347,0.3234029784798622,0.32625,0.0,0.5
2,utilitarian,canonical,231,200,65.57,57.0,73.0,50.05,43.0,59.0,1.1194114263101608e+16,2532740366336.0,582860247400448.0,25.105,21.0,29.0,0.2935816326737404,0.26505202054977417,0.32566487044095993,0.29125,0.0,0.5
2,utilitarian,canonical,232,200,66.105,58.0,76.0,50.045,43.0,59.0,1.199725804953825e+16,2770139742208.0,618145198899200.0,24.725,21.0,28.0,0.2953063274919987,0.2638959512114525,0.3264700397849083,0.3275,0.0,0.5
2,utilitarian,canonical,233,200,65.61,56.0,74.0,50.06,43.0,58.25,1.38393880263973e+16,2831287451648.0,704528752050176.0,24.845,21.0,28.25,0.2948041115701199,0.26275113970041275,0.3287293389439583,0.3125,0.0,0.5
2,utilitarian,canonical,234,200,65.625,57.0,75.0,50.1,43.0,58.25,1.602357422240201e+16,3040451297280.0,770224823468032.0,24.87,21.0,28.0,0.2936014951020479,0.2626226022839546,0.3253377601504326,0.32875,0.0,0.5
2,utilitarian,canonical,235,200,65.59,57.0,74.0,50.1,43.0,58.25,1.8352442080054696e+16,3542369959936.0,951033098403840.0,24.96,21.0,28.25,0.2922293195873499,0.2579723671078682,0.3232473134994507,0.34375,0.0,0.5
2,utilitarian,canonical,236,200,65.27,56.75,75.0,50.14,43.0,58.0,2.1668545510579492e+16,3834210222080.0,1129898135519232.0,25.15,21.0,28.25,0.2904518823325634,0.25870630145072937,0.32158540934324265,0.30375,0.0,0.5
2,utilitarian,canonical,237,200,65.78,56.75,74.0,50.22,43.0,58.0,2.571565834980308e+16,4320087834624.0,1302427491893248.0,25.055,21.0,29.0,0.29181609623134136,0.2624416947364807,0.32287952303886414,0.31875,0.0,0.5
2,utilitarian,canonical,238,200,65.84,56.0,75.0,50.22,43.0,58.25,2.961892648476288e+16,4673038057472.0,1477981495099392.0,25.12,21.0,29.0,0.2921184682846069,0.26810015738010406,0.3199964314699173,0.31375,0.0,0.5
2,utilitarian,canonical,239,200,65.575,56.75,74.0,50.23,43.0,58.0,3.396409577679121e+16,4749164937216.0,1664477799907328.0,25.24,21.0,29.0,0.2918680934607983,0.26588135212659836,0.319669708609581,0.32875,0.0,0.5
2,utilitarian,canonical,240,200,65.525,56.0,74.0,50.31,43.0,58.0,3.9458281170642136e+16,5455305900032.0,2025375714508800.0,25.43,21.0,29.0,0.29276580177247524,0.27174483239650726,0.31765352189540863,0.3225,0.0,0.5
2,utilitarian,canonical,241,200,65.48,56.0,74.0,50.355,43.0,58.0,4.556928652610347e+16,5759594266624.0,2048150516793344.0,25.565,21.0,30.0,0.2919210411608219,0.26505468785762787,0.320867694914341,0.325,0.0,0.5
2,utilitarian,canonical,242,200,65.325,56.0,75.25,50.39,43.0,58.25,5.444966959670493e+16,6668512788480.0,2304260893048832.0,25.715,21.0,29.25,0.2925900287926197,0.26808980852365494,0.31744129955768585,0.35,0.0,0.5
2,utilitarian,canonical,243,200,65.485,57.0,74.0,50.39,43.0,59.0,6.3329588029495256e+16,7561602138112.0,2413913555599360.0,25.725,22.0,29.0,0.29121407970786095,0.2649570554494858,0.31964126229286194,0.30125,0.0,0.5
2,utilitarian,canonical,244,200,65.495,56.75,74.25,50.405,44.0,59.0,7.445539726274698e+16,8263593230336.0,2563495790903296.0,25.64,22.0,29.0,0.293353521078825,0.26291506737470627,0.3216130882501602,0.30625,0.0,0.5
2,utilitarian,canonical,245,200,65.175,56.75,74.0,50.4,43.75,58.25,8.386177796792614e+16,9175405690880.0,2629755727773696.0,25.525,22.0,29.0,0.2947772501409054,0.2641441076993942,0.3255187124013901,0.295,0.0,0.5
2,utilitarian,canonical,246,200,65.865,57.0,75.0,50.39,43.75,58.25,9.71949206204246e+16,10950092783616.0,2868139163385856.0,25.385,21.75,29.0,0.29593185245990755,0.2699418365955353,0.32436123490333557,0.31,0.0,0.5
2,utilitarian,canonical,247,200,65.425,57.0,74.25,50.415,43.75,58.25,1.0810451920333614e+17,11633178443776.0,3357872339550208.0,25.415,22.0,29.0,0.29472697637975215,0.2679775357246399,0.3211149498820305,0.32875,0.0,0.5
2,utilitarian,canonical,248,200,65.755,57.0,75.0,50.37,43.0,58.25,1.1554630861526504e+17,12420328718336.0,3643742611308544.0,25.385,21.0,29.0,0.2938318255543709,0.26579272747039795,0.32018088549375534,0.31875,0.0,0.5
2,utilitarian,canonical,249,200,65.545,57.0,74.0,50.36,43.75,58.25,1.2622779308227794e+17,13828442292224.0,4060478523310080.0,25.665,21.0,30.0,0.2922620113939047,0.2643366754055023,0.31829360127449036,0.2775,0.0,0.5
2,utilitarian,canonical,250,200,65.715,57.0,74.0,50.34,43.75,59.0,1.3851352246168198e+17,16243974995968.0,4255508223492096.0,25.225,21.0,29.0,0.29504452511668205,0.2677462249994278,0.3230244144797325,0.3,0.0,0.5
3,borda,canonical,1,200,67.12,64.75,70.0,1.85,1.0,3.0,11042.983833007813,10877.34814453125,11402.98974609375,20.415,18.0,22.0,0.3271015299856663,0.2988799437880516,0.34749750792980194,0.28,0.0,0.5
3,borda,canonical,2,200,67.35,64.0,71.0,3.725,2.0,5.0,12163.97287109375,11770.924072265625,12819.88818359375,21.45,19.0,23.0,0.31020548693835737,0.289788156747818,0.3307540714740753,0.2675,0.0,0.5
3,borda,canonical,3,200,67.625,65.0,70.0,5.365,4.0,7.0,13399.685458984375,12706.339111328125,14433.67724609375,21.925,19.75,24.0,0.30615396969020364,0.28663258999586105,0.3281525820493698,0.2625,0.0,0.5
3,borda,canonical,4,200,67.31,64.0,71.0,6.69,4.0,9.0,14791.084267578124,13594.12109375,16381.54736328125,22.11,19.0,25.0,0.3065650910884142,0.2803741320967674,0.3330025225877762,0.27125,0.0,0.5
3,borda,canonical,5,200,67.555,64.0,71.0,7.955,5.0,10.25,16333.506628417968,14350.128173828125,18479.8349609375,22.055,18.0,25.0,0.3066497848927975,0.28165746480226517,0.3360634595155716,0.2675,0.0,0.5
3,borda,canonical,6,200,67.34,64.0,70.0,8.935,6.0,12.0,18053.847568359375,15128.658935546875,20647.302734375,22.05,19.0,25.0,0.30787414938211444,0.2814905568957329,0.33820436149835587,0.27625,0.0,0.5
3,borda,canonical,7,200,67.735,65.0,72.0,10.115,7.0,13.0,19954.67199951172,16540.947509765625,22938.01416015625,21.945,19.0,25.0,0.3074623356759548,0.28101035207509995,0.335171639919281,0.2725,0.0,0.5
3,borda,canonical,8,200,66.95,63.0,70.0,11.175,7.75,14.25,22153.068784179686,17529.19140625,25677.67236328125,21.7,19.0,24.0,0.3082476116716862,0.28385624289512634,0.3347947522997856,0.2925,0.0,0.5
3,borda,canonical,9,200,67.63,64.0,71.0,12.245,8.0,16.0,24748.786723632813,19374.1552734375,29120.61767578125,21.695,19.0,24.0,0.3067665097117424,0.28363899141550064,0.3312557265162468,0.2825,0.25,0.5
3,borda,canonical,10,200,67.17,64.0,71.0,13.12,8.0,17.0,27519.683247070312,21040.9462890625,32627.7451171875,21.735,19.0,24.0,0.3066657556593418,0.28392378240823746,0.3312250003218651,0.2525,0.0,0.5
3,borda,canonical,11,200,67.535,64.0,71.0,13.91,9.0,18.25,30854.14812988281,23182.0341796875,37468.505859375,21.705,19.0,24.0,0.30582039400935174,0.2790091186761856,0.3318650349974632,0.28,0.0,0.5
3,borda,canonical,12,200,67.46,64.0,71.0,14.79,10.0,20.0,34673.645854492184,25109.20751953125,42157.69921875,21.815,18.75,25.0,0.3048973646759987,0.27889611572027206,0.3331246003508568,0.25875,0.0,0.5
3,borda,canonical,13,200,67.24,64.0,71.0,15.6,10.0,21.0,38964.21025634766,27634.1328125,47985.984375,21.995,19.0,24.0,0.30437904931604864,0.27938029915094376,0.33266638964414597,0.26375,0.0,0.5
3,borda,canonical,14,200,67.555,64.0,71.0,16.52,11.0,22.0,43758.46565917969,29934.3173828125,54218.0068359375,21.98,19.0,25.0,0.3042993737757206,0.27680040895938873,0.33193621039390564,0.275,0.0,0.5
3,borda,canonical,15,200,67.665,65.0,71.0,17.31,12.0,22.0,49068.93692382812,32239.26318359375,60347.49609375,22.325,19.0,25.0,0.302588265389204,0.27722548693418503,0.3324737995862961,0.3025,0.0,0.5
3,borda,canonical,16,200,67.6,64.0,71.0,18.09,12.0,23.0,55130.68458496094,35414.0263671875,67031.0703125,22.35,19.0,25.0,0.3012553817033768,0.2776520699262619,0.32695481181144714,0.28625,0.25,0.5
3,borda,canonical,17,200,67.49,64.0,71.0,18.855,13.0,23.25,61809.62815429687,37705.2666015625,72995.912109375,22.455,19.75,25.0,0.3016683926433325,0.274331733584404,0.32827915996313095,0.26,0.0,0.5
3,borda,canonical,18,200,67.51,64.0,71.0,19.56,14.0,24.25,69391.75547851562,41728.2041015625,82066.7890625,22.435,19.0,25.0,0.30116865754127503,0.27533574402332306,0.3263092413544655,0.29625,0.0,0.5
3,borda,canonical,19,200,67.88,64.0,72.0,20.305,14.0,26.0,76896.21466308594,44505.7802734375,93097.7265625,22.515,19.0,25.0,0.30019271865487096,0.27431831508874893,0.3273339420557022,0.31375,0.0,0.5
3,borda,canonical,20,200,67.795,63.0,72.0,20.765,14.0,26.0,85953.22640136718,46735.98046875,105454.921875,22.35,19.0,25.0,0.29939392767846584,0.27149299532175064,0.3242391422390938,0.2725,0.0,0.5
3,borda,canonical,21,200,67.83,64.0,72.0,21.35,15.0,27.0,96163.94452636718,51169.013671875,123517.556640625,22.32,19.0,25.0,0.300724176093936,0.2722211629152298,0.3299148678779602,0.25875,0.0,0.5
3,borda,canonical,22,200,67.39,63.0,71.0,21.86,15.0,28.0,107311.78614257813,56130.6259765625,134664.76171875,22.4,19.0,25.0,0.3008433114737272,0.2718034014105797,0.3282458409667015,0.26,0.0,0.5
3,borda,canonical,23,200,67.53,64.0,71.0,22.44,15.75,28.0,119318.48248535156,61704.8837890625,146865.42578125,22.485,19.0,25.0,0.3016457590460777,0.26882653683423996,0.33539022505283356,0.3025,0.1875,0.5
3,borda,canonical,24,200,67.81,64.0,72.0,23.05,16.0,29.0,133963.16090820314,68652.953125,166474.6015625,22.315,19.0,25.0,0.303437852114439,0.2753698378801346,0.3305346369743347,0.27125,0.0,0.5
3,borda,canonical,25,200,67.48,63.0,71.25,23.4,16.0,29.25,150326.3088671875,74668.875,194009.70703125,22.395,19.0,25.0,0.30267426051199436,0.27323268353939056,0.3324350342154503,0.27625,0.0,0.5
3,borda,canonical,26,200,67.665,64.0,72.0,23.86,16.75,30.0,168746.2128466797,81898.759765625,215612.015625,22.395,19.0,25.0,0.3023666895180941,0.273144893348217,0.33175913244485855,0.31125,0.1875,0.5
3,borda,canonical,27,200,68.05,64.0,72.0,24.255,17.0,30.0,189709.3185253906,87722.66796875,248535.09765625,22.185,19.0,25.0,0.3014259606599808,0.27406980097293854,0.3334127366542816,0.28,0.0,0.5
3,borda,canonical,28,200,67.33,63.0,71.25,24.83,17.0,31.25,214114.94555908203,92548.79296875,272981.0,21.955,19.0,25.0,0.3031235568970442,0.27143553644418716,0.3355395421385765,0.27625,0.0,0.5
3,borda,canonical,29,200,67.37,63.0,72.0,25.32,17.75,31.0,242035.9140185547,101396.919921875,314917.3828125,21.985,19.0,25.25,0.30435057982802394,0.2728249803185463,0.3345930725336075,0.3225,0.25,0.5
3,borda,canonical,30,200,67.45,64.0,71.0,25.55,17.0,31.0,272157.29475585936,109564.568359375,357620.8515625,21.975,19.0,25.0,0.3039404748380184,0.27671603113412857,0.3342006728053093,0.29375,0.0,0.5
3,borda,canonical,31,200,67.665,63.0,72.0,25.895,17.75,32.0,306302.20846191404,118927.83203125,379908.84375,21.995,19.0,25.0,0.303464215695858,0.2754341587424278,0.33534272015094757,0.2775,0.0,0.5
3,borda,canonical,32,200,68.08,63.0,73.0,26.17,18.0,32.0,345894.60256347654,124283.490234375,421312.4765625,21.945,19.0,24.0,0.3045614468306303,0.2744305357336998,0.33546027541160583,0.28875,0.0,0.5
3,borda,canonical,33,200,67.325,63.75,71.0,26.7,19.0,32.25,391206.52328613284,136812.921875,469966.4296875,21.84,19.0,25.0,0.30444718889892103,0.2795783430337906,0.33269744366407394,0.315,0.25,0.5
3,borda,canonical,34,200,68.27,64.0,72.0,26.98,19.0,33.0,435548.6497216797,148434.53125,507194.3203125,22.055,19.0,25.0,0.3031145396083593,0.2745472490787506,0.33551501482725143,0.295,0.0,0.5
3,borda,canonical,35,200,66.925,62.75,71.0,27.285,20.0,34.0,490655.26122070313,162841.3359375,570671.421875,21.865,19.0,24.0,0.3044871983677149,0.27104537189006805,0.3351345509290695,0.30875,0.0,0.5
3,borda,canonical,36,200,67.665,63.0,72.0,27.65,20.0,35.0,551611.32984375,178721.41015625,672718.609375,21.84,19.0,24.0,0.3044665415585041,0.2731165215373039,0.3337859809398651,0.31375,0.25,0.5
3,borda,canonical,37,200,66.755,63.0,71.0,28.035,20.0,35.0,616552.5563476563,191247.96875,755453.5,22.215,19.0,25.0,0.3033682169765234,0.2716085612773895,0.33657170832157135,0.29125,0.0,0.5
3,borda,canonical,38,200,68.315,64.0,73.0,28.55,21.0,35.0,686328.7941308594,208419.90625,861618.0625,22.135,20.0,25.0,0.3033470892906189,0.27578697353601456,0.3324286416172981,0.32625,0.25,0.5
3,borda,canonical,39,200,67.355,63.75,72.0,28.915,21.0,35.0,772127.6400976563,230338.37890625,973597.578125,22.32,19.0,25.0,0.3035159770399332,0.2749119997024536,0.3347969427704811,0.27375,0.0,0.5
3,borda,canonical,40,200,67.415,63.0,71.0,29.31,22.0,36.0,877601.0026953125,243321.75,1093227.84375,22.345,19.0,25.0,0.30417806752026083,0.27918335795402527,0.3355145677924156,0.325,0.25,0.5
3,borda,canonical,41,200,68.7,64.0,73.0,29.55,21.0,37.0,986927.9765917968,255284.08984375,1232893.375,22.675,19.0,25.0,0.3000395651906729,0.27302052080631256,0.32983896136283875,0.30875,0.25,0.5
3,borda,canonical,42,200,67.6,63.0,72.0,29.84,22.0,37.0,1119515.0161767579,280692.21875,1403654.625,22.925,20.0,26.0,0.2989521735161543,0.26794207096099854,0.3281768336892128,0.28375,0.0,0.5
3,borda,canonical,43,200,67.725,63.0,72.0,30.16,22.0,37.0,1263184.0597851563,301574.5390625,1609566.46875,22.955,20.0,25.25,0.29949764735996726,0.26856962591409683,0.3293328806757927,0.28875,0.0,0.5
3,borda,canonical,44,200,67.945,63.0,73.0,30.585,23.0,38.0,1429675.2306933594,329186.1015625,1718336.8125,22.98,19.0,26.0,0.29871096208691594,0.26767614483833313,0.3276260271668434,0.295,0.0,0.5
3,borda,canonical,45,200,67.555,62.0,73.0,30.84,23.0,38.0,1623541.6806298827,355704.671875,1958511.375,22.765,19.0,25.0,0.2994402534514666,0.2690567374229431,0.32934023439884186,0.28,0.0,0.5
3,borda,canonical,46,200,67.785,63.0,72.0,31.185,23.0,38.25,1812055.4559033203,389656.4375,2253459.75,22.68,19.75,26.0,0.30090319477021693,0.27145425230264664,0.3284265249967575,0.31,0.1875,0.5
3,borda,canonical,47,200,67.49,62.0,72.0,31.405,23.0,38.25,2039024.2954589843,442211.5546875,2492243.375,22.705,19.0,26.0,0.3002187207341194,0.2720591872930527,0.32715217769145966,0.2725,0.0,0.5
3,borda,canonical,48,200,66.74,61.0,71.0,31.565,23.75,39.0,2252963.116826172,488078.7421875,2844673.1875,22.6,19.0,26.0,0.30224579937756063,0.273525707423687,0.3300817087292671,0.31,0.0,0.5
3,borda,canonical,49,200,67.41,63.0,71.0,31.8,24.0,40.0,2520484.6109277345,557468.21875,3148822.25,22.525,19.0,26.0,0.30079055644571784,0.27373455464839935,0.32761572301387787,0.2575,0.0,0.5
3,borda,canonical,50,200,68.19,62.75,74.0,32.245,25.0,39.0,2859925.4617822263,573701.453125,3400291.25,22.39,19.0,26.0,0.30438384622335435,0.27797023952007294,0.33290935307741165,0.32625,0.25,0.5
3,borda,canonical,51,200,67.405,61.75,73.0,32.53,25.0,39.0,3196774.2453271486,642429.578125,3841216.0625,22.56,19.0,26.0,0.3028948924690485,0.27383724600076675,0.32682914286851883,0.3225,0.0,0.5
3,borda,canonical,52,200,67.835,63.0,72.0,32.745,25.0,39.25,3567680.0498291017,665978.578125,4279268.25,22.65,19.0,26.0,0.3013131057471037,0.27509990334510803,0.3314789980649948,0.29125,0.0,0.5
