design_id,rule_idx,rule_name,rule_group,seed,family_role,run_dir,quality_target_mode,turnout_mean,gini_assets_mean,gini_dissatisfaction_mean,quality_distance_mean,turnout_last_third_mean,turnout_final,turnout_volatility,gini_assets_last_third_mean,gini_assets_final,gini_assets_volatility,collective_assets_mean,collective_assets_last_third_mean,collective_assets_final,gini_dissatisfaction_last_third_mean,gini_dissatisfaction_final,gini_dissatisfaction_volatility,quality_distance_last_third_mean,quality_distance_final,quality_distance_volatility,mean_dissatisfaction_mean,mean_dissatisfaction_final,diversity_entropy_mean,diversity_entropy_final
149,2,utilitarian,canonical,18641,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_18641/run_0,puzzle,71.028,35.196,22.884,0.323,71.52380952380952,69.0,0.04024096385542169,42.916666666666664,43.0,0.004698795180722892,2285161161623.2324,6753775957333.333,48310769418240.0,21.535714285714285,23.0,0.011847389558232932,0.35119047619047616,0.0,0.27710843373493976,0.2650837495326996,0.29021623730659485,0.709743956565857,0.6666523814201355
149,2,utilitarian,canonical,19530,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_19530/run_0,puzzle,70.112,42.76,24.844,0.284,73.85714285714286,76.0,0.0432128514056225,52.45238095238095,54.0,0.005582329317269076,2220495569185.618,6607532449395.81,40411557003264.0,26.821428571428573,20.0,0.018032128514056226,0.25595238095238093,0.5,0.23493975903614459,0.3215397702455521,0.31708961725234985,0.7035811564922333,0.8122919201850891
149,2,utilitarian,canonical,19767,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_19767/run_0,puzzle,61.368,39.876,23.34,0.273,58.23809523809524,61.0,0.04224899598393574,45.79761904761905,36.0,0.007389558232931727,1.112507472550023e+16,3.310399548305603e+16,4.205271198990336e+17,24.476190476190474,31.0,0.016706827309236946,0.32142857142857145,0.5,0.22590361445783133,0.26003887414932253,0.27493220567703247,0.7163306574821472,0.7918659448623657
149,2,utilitarian,canonical,19919,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_19919/run_0,puzzle,65.108,45.892,23.788,0.277,59.95238095238095,59.0,0.035823293172690764,49.0,49.0,0.002248995983935743,148271168880157.78,441241616479573.3,5075559348436992.0,22.952380952380953,25.0,0.027630522088353416,0.27976190476190477,0.25,0.2620481927710843,0.32129293131828307,0.3804462254047394,0.7202090542316437,0.6125210523605347
149,2,utilitarian,canonical,20547,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_20547/run_0,puzzle,45.956,58.284,23.932,0.33,39.226190476190474,39.0,0.03333333333333333,67.89285714285714,68.0,0.005582329317269076,3074085301395.8,9146196723565.715,103619013640192.0,25.535714285714285,23.0,0.017469879518072287,0.35119047619047616,0.25,0.29417670682730923,0.3681731717586517,0.37510812282562256,0.6813260025978088,0.7246953845024109
149,2,utilitarian,canonical,20994,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_20994/run_0,puzzle,69.168,33.524,27.524,0.36,71.21428571428571,69.0,0.03289156626506024,38.0,38.0,0.0024497991967871485,666699979823.3179,1979079397522.2856,17180934537216.0,29.11904761904762,38.0,0.028353413654618475,0.40773809523809523,0.0,0.3042168674698795,0.30741606402397154,0.2696915864944458,0.6860544145107269,0.6388356685638428
149,2,utilitarian,canonical,21298,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_21298/run_0,puzzle,63.516,44.056,24.488,0.298,63.32142857142857,64.0,0.04590361445783133,57.023809523809526,50.0,0.00891566265060241,232700147152.39682,686202869760.0,1405931225088.0,25.357142857142858,21.0,0.018795180722891568,0.38095238095238093,0.25,0.2520080321285141,0.3170995661020279,0.348066121339798,0.7431013901233673,0.694367527961731
149,2,utilitarian,canonical,21498,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_21498/run_0,puzzle,62.084,39.932,20.996,0.318,60.76190476190476,66.0,0.05216867469879518,48.642857142857146,49.0,0.006024096385542169,1644596295.7950509,4836878228.0,20371167232.0,22.738095238095237,19.0,0.022409638554216866,0.3869047619047619,0.25,0.3102409638554217,0.33289926159381866,0.3466259241104126,0.6862095611095429,0.6280279159545898
149,2,utilitarian,canonical,22216,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_22216/run_0,puzzle,75.728,31.184,25.228,0.367,77.67857142857143,79.0,0.030883534136546188,30.702380952380953,32.0,0.008313253012048194,47652927282.02885,140609922048.0,887366090752.0,25.75,25.0,0.029317269076305223,0.4255952380952381,0.5,0.2901606425702811,0.284781713783741,0.28666940331459045,0.7467421309947968,0.6269841194152832
149,2,utilitarian,canonical,22385,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_22385/run_0,puzzle,85.156,10.364,22.844,0.403,91.05952380952381,91.0,0.02678714859437751,11.69047619047619,12.0,0.0006827309236947792,2681177191471.046,7937056736792.381,34425576357888.0,22.785714285714285,14.0,0.03152610441767068,0.44047619047619047,0.75,0.30120481927710846,0.24709932708740234,0.29810693860054016,0.6993170139789582,0.7482682466506958
149,2,utilitarian,canonical,22424,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_22424/run_0,puzzle,69.448,31.188,23.376,0.313,72.17857142857143,73.0,0.04759036144578313,49.94047619047619,52.0,0.011646586345381526,560373944820.135,1667680836342.0952,16843493343232.0,27.214285714285715,30.0,0.019397590361445782,0.24702380952380953,0.5,0.21285140562248997,0.29912845224142076,0.3086256682872772,0.7051305996179581,0.6121267080307007
149,2,utilitarian,canonical,24504,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_24504/run_0,puzzle,65.504,42.812,22.148,0.31,63.17857142857143,59.0,0.05469879518072289,50.95238095238095,59.0,0.012008032128514057,138005962248.59293,410311308953.9048,2537178267648.0,23.392857142857142,22.0,0.015421686746987953,0.31547619047619047,0.25,0.23393574297188754,0.32594437718391417,0.28628334403038025,0.7148861281871796,0.8348020911216736
149,2,utilitarian,canonical,24575,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_24575/run_0,puzzle,63.736,39.196,21.38,0.304,61.214285714285715,63.0,0.04526104417670683,40.523809523809526,49.0,0.011767068273092368,288968713603.3262,859521328722.2858,9464740577280.0,22.071428571428573,26.0,0.011606425702811245,0.26785714285714285,0.0,0.2710843373493976,0.3109048523902893,0.26867935061454773,0.7200173280239105,0.7820054292678833
149,2,utilitarian,canonical,25058,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_25058/run_0,puzzle,69.124,33.972,22.344,0.314,69.1547619047619,74.0,0.046144578313253005,55.845238095238095,60.0,0.012610441767068272,1231837318465.0952,3665408219541.3335,33988666195968.0,23.285714285714285,21.0,0.0163855421686747,0.26785714285714285,0.0,0.2289156626506024,0.28755597919225695,0.2759649157524109,0.739798075914383,0.6521629095077515
149,2,utilitarian,canonical,25089,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_25089/run_0,puzzle,68.796,34.664,29.52,0.308,72.91666666666667,77.0,0.03642570281124498,40.05952380952381,39.0,0.00642570281124498,96494879484797.06,287177417076150.9,4010755082944512.0,31.511904761904763,40.0,0.028112449799196786,0.29464285714285715,0.0,0.2540160642570281,0.286302199780941,0.2505413889884949,0.7316493713855743,0.6776793003082275
149,2,utilitarian,canonical,25175,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_25175/run_0,puzzle,69.32,33.544,23.688,0.282,69.85714285714286,72.0,0.048433734939759034,43.36904761904762,54.0,0.009678714859437752,106898490793.67802,314502071491.0476,1424339763200.0,24.30952380952381,23.0,0.013172690763052209,0.3244047619047619,0.25,0.2570281124497992,0.3300786029100418,0.3301509618759155,0.7153888130187989,0.6746295690536499
149,2,utilitarian,canonical,26898,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_26898/run_0,puzzle,64.196,38.4,22.544,0.297,56.654761904761905,56.0,0.04168674698795181,52.55952380952381,53.0,0.01325301204819277,580856521441.819,1726244544243.8096,6878529060864.0,21.13095238095238,21.0,0.0278714859437751,0.34523809523809523,0.75,0.2751004016064257,0.31255335664749145,0.28421685099601746,0.7101994388103485,0.7759233117103577
149,2,utilitarian,canonical,27442,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_27442/run_0,puzzle,52.548,45.476,23.788,0.22,43.29761904761905,37.0,0.05397590361445783,62.92857142857143,75.0,0.009839357429718875,180659356645253.34,537653914682904.4,3176332326338560.0,24.94047619047619,24.0,0.009879518072289156,0.2619047619047619,0.75,0.178714859437751,0.3063540894985199,0.33395394682884216,0.71940052318573,0.685962975025177
149,2,utilitarian,canonical,27465,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_27465/run_0,puzzle,68.624,35.328,25.084,0.338,69.85714285714286,65.0,0.04502008032128514,38.98809523809524,45.0,0.006305220883534136,979832499208456.8,2916115131232451.0,2.305212885971763e+16,26.428571428571427,27.0,0.01285140562248996,0.3273809523809524,0.5,0.22389558232931728,0.2706311595439911,0.2489989548921585,0.7460504689216614,0.85007244348526
149,2,utilitarian,canonical,27628,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_27628/run_0,puzzle,64.396,42.72,23.588,0.283,69.11904761904762,69.0,0.04164658634538153,38.583333333333336,37.0,0.008674698795180723,47267896661245.0,140546746489709.72,472705744764928.0,24.214285714285715,24.0,0.015261044176706828,0.3273809523809524,0.25,0.2178714859437751,0.29521939158439636,0.27705761790275574,0.7114995799064636,0.7714440822601318
149,2,utilitarian,canonical,27645,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_27645/run_0,puzzle,81.676,25.412,23.872,0.358,87.26190476190476,89.0,0.034216867469879515,32.416666666666664,33.0,0.0023694779116465864,390543464036416.56,1162260114341107.8,6263522069577728.0,24.952380952380953,21.0,0.02112449799196787,0.36904761904761907,0.75,0.2700803212851406,0.24860198241472245,0.2693980038166046,0.7362441968917847,0.6658585667610168
149,2,utilitarian,canonical,28106,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_28106/run_0,puzzle,54.5,53.432,21.808,0.254,45.226190476190474,42.0,0.04835341365461847,74.91666666666667,76.0,0.006305220883534136,6284715355709.06,18704087677257.145,133688390057984.0,24.392857142857142,19.0,0.012570281124497993,0.19940476190476192,0.25,0.2520080321285141,0.3078863550424576,0.3007906377315521,0.7174860801696777,0.7894952893257141
149,2,utilitarian,canonical,28162,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_28162/run_0,puzzle,83.356,32.204,28.692,0.421,88.26190476190476,91.0,0.03072289156626506,40.23809523809524,44.0,0.005180722891566265,50628741759144.21,150160214820376.38,1762799667642368.0,28.285714285714285,32.0,0.020481927710843374,0.49107142857142855,0.25,0.2459839357429719,0.2532272892594337,0.21608929336071014,0.7503617317676544,0.6418620944023132
149,2,utilitarian,canonical,28550,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_28550/run_0,puzzle,54.908,52.364,20.164,0.289,48.05952380952381,43.0,0.05180722891566265,76.75,73.0,0.009919678714859438,102648824694.64972,304793520018.2857,1171750912000.0,20.297619047619047,21.0,0.01036144578313253,0.3244047619047619,0.25,0.26907630522088355,0.2957716499567032,0.2501722276210785,0.7218865027427673,0.6791841983795166
149,2,utilitarian,canonical,28942,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_28942/run_0,puzzle,53.22,56.344,22.976,0.25,49.833333333333336,51.0,0.03730923694779117,65.80952380952381,67.0,0.005220883534136547,8349688531051671.0,2.4850073208959172e+16,3.326311295824691e+17,23.107142857142858,28.0,0.014658634538152611,0.2916666666666667,0.25,0.20381526104417672,0.29341711521148683,0.2670556902885437,0.7013435444831848,0.8017691373825073
149,2,utilitarian,canonical,29129,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_29129/run_0,puzzle,71.52,32.196,26.88,0.346,71.91666666666667,71.0,0.0336144578313253,37.0,37.0,0.0028514056224899598,1.5739578578689208e+16,4.684234479045681e+16,3.6775492545255834e+17,25.0,17.0,0.022409638554216866,0.3333333333333333,0.5,0.22289156626506024,0.275591412961483,0.2982151508331299,0.7117318353652954,0.6859307289123535
149,2,utilitarian,canonical,29315,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_29315/run_0,puzzle,75.14,29.824,26.644,0.304,77.4047619047619,80.0,0.027991967871485945,33.0,33.0,0.002008032128514056,26734486503084.793,79444906360832.0,894710742777856.0,25.75,31.0,0.028835341365461845,0.37797619047619047,0.0,0.26305220883534136,0.2755695199966431,0.23339776694774628,0.6832797129154206,0.699864387512207
149,2,utilitarian,canonical,29713,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_29713/run_0,puzzle,75.62,33.404,29.308,0.249,77.16666666666667,77.0,0.026144578313253012,32.04761904761905,28.0,0.009357429718875501,7934381011545717.0,2.3613479241421384e+16,1.1985231652533043e+17,31.547619047619047,24.0,0.027429718875502006,0.25595238095238093,0.75,0.2429718875502008,0.2763345251083374,0.28588777780532837,0.7193288921117783,0.7138611078262329
149,2,utilitarian,canonical,30306,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_30306/run_0,puzzle,57.572,54.492,24.696,0.291,53.333333333333336,54.0,0.03706827309236948,62.0,62.0,0.003052208835341366,71660870963352.94,213236169396809.16,1573466771816448.0,28.297619047619047,22.0,0.022771084337349395,0.375,0.75,0.2359437751004016,0.32900605762004853,0.3031073212623596,0.7228213200569152,0.7873616814613342
149,2,utilitarian,canonical,30388,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_30388/run_0,puzzle,80.648,40.836,23.656,0.313,87.44047619047619,88.0,0.042650602409638555,35.63095238095238,35.0,0.007751004016064256,350353722566.0649,1034190883303.619,4343562502144.0,25.142857142857142,22.0,0.013614457831325302,0.3630952380952381,0.5,0.2359437751004016,0.25822735726833346,0.31386592984199524,0.7501407179832459,0.7825798988342285
149,2,utilitarian,canonical,30922,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_30922/run_0,puzzle,68.192,42.512,27.16,0.235,66.71428571428571,66.0,0.037630522088353414,47.0,47.0,0.002811244979919679,6.132177898146351e+16,1.8245423284072954e+17,2.4892374255581266e+18,25.916666666666668,28.0,0.01775100401606426,0.30952380952380953,0.0,0.20080321285140562,0.27007465678453446,0.2295691967010498,0.6980696482658386,0.6715684533119202
149,2,utilitarian,canonical,31049,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_31049/run_0,puzzle,66.072,38.132,26.128,0.362,68.66666666666667,68.0,0.0357429718875502,43.726190476190474,45.0,0.003534136546184739,853389567243.6757,2539825074088.6665,31367777746944.0,32.273809523809526,36.0,0.02783132530120482,0.24404761904761904,0.0,0.3032128514056225,0.31365267598629,0.2772154211997986,0.6946095407009125,0.7746802568435669
149,2,utilitarian,canonical,32070,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_32070/run_0,puzzle,59.66,42.964,23.552,0.242,49.857142857142854,49.0,0.0457429718875502,63.80952380952381,64.0,0.010562248995983936,34805773042055.754,103560026745904.77,924141670629376.0,21.857142857142858,20.0,0.014377510040160642,0.3273809523809524,0.0,0.21586345381526104,0.3284193515777588,0.31167080998420715,0.6916208460330963,0.643334686756134
149,2,utilitarian,canonical,32688,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_32688/run_0,puzzle,69.756,48.968,26.68,0.333,71.36904761904762,69.0,0.04626506024096386,62.345238095238095,65.0,0.0050200803212851405,32278856617986.91,95973167142229.33,468810712743936.0,25.38095238095238,30.0,0.02570281124497992,0.36607142857142855,0.0,0.25,0.2748131351470947,0.2540522813796997,0.7211701794862747,0.6214562058448792
149,2,utilitarian,canonical,33284,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_33284/run_0,puzzle,71.4,45.036,24.576,0.306,69.52380952380952,64.0,0.04807228915662651,46.595238095238095,47.0,0.012811244979919678,356808748049.33295,1061101785627.4286,5126265241600.0,24.25,21.0,0.019879518072289156,0.21726190476190477,0.5,0.22991967871485944,0.3186604096889496,0.31606146693229675,0.6846527602672577,0.7815935611724854
149,2,utilitarian,canonical,33526,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_33526/run_0,puzzle,67.568,45.696,26.06,0.352,65.77380952380952,65.0,0.041084337349397586,57.0,57.0,0.005180722891566265,23773455338333.97,70746399311579.42,580745143779328.0,27.785714285714285,32.0,0.020240963855421686,0.30952380952380953,0.75,0.2700803212851406,0.2818967292308807,0.2646416127681732,0.7507505040168763,0.7961581945419312
149,2,utilitarian,canonical,33956,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_33956/run_0,puzzle,83.352,22.604,28.396,0.365,86.70238095238095,89.0,0.03385542168674699,25.571428571428573,26.0,0.0024899598393574294,1405130381630036.0,4181848240112396.0,2.6939273978576896e+16,27.678571428571427,30.0,0.021204819277108437,0.3273809523809524,0.0,0.2289156626506024,0.24160501164197923,0.2290753424167633,0.7149593199491501,0.7732893824577332
149,2,utilitarian,canonical,34037,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_34037/run_0,puzzle,55.728,48.204,21.756,0.184,45.404761904761905,35.0,0.05056224899598393,62.964285714285715,71.0,0.009477911646586346,627497097681.636,1864869942125.7144,14178237546496.0,21.214285714285715,21.0,0.0157429718875502,0.2261904761904762,0.0,0.21385542168674698,0.33624886977672575,0.3504811227321625,0.7093719888925553,0.7752391695976257
149,2,utilitarian,canonical,34459,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_34459/run_0,puzzle,69.4,48.1,24.824,0.294,70.76190476190476,73.0,0.036184738955823297,53.0,53.0,0.0030923694779116466,4476799794484.687,13308884559091.809,97246162976768.0,23.797619047619047,31.0,0.02313253012048193,0.30654761904761907,0.25,0.2740963855421687,0.30013588798046115,0.3027667701244354,0.7179897646903992,0.7786107659339905
149,2,utilitarian,canonical,35086,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_35086/run_0,puzzle,66.388,28.18,22.216,0.299,67.19047619047619,71.0,0.05124497991967871,43.04761904761905,48.0,0.014457831325301205,43964621216.86598,130553435523.04762,597815787520.0,22.69047619047619,22.0,0.015461847389558232,0.30952380952380953,0.25,0.2640562248995984,0.325767555475235,0.3106875419616699,0.7220944619178772,0.6330157518386841
149,2,utilitarian,canonical,35690,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_35690/run_0,puzzle,58.608,47.508,21.568,0.322,50.32142857142857,50.0,0.041044176706827314,59.285714285714285,61.0,0.007791164658634538,221525915290.89282,659001908562.2858,2961507352576.0,24.726190476190474,22.0,0.01827309236947791,0.39880952380952384,0.75,0.2700803212851406,0.32847462546825407,0.30974945425987244,0.7199888515472412,0.7834551930427551
149,2,utilitarian,canonical,36007,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_36007/run_0,puzzle,64.364,40.652,25.548,0.297,61.86904761904762,63.0,0.02891566265060241,43.98809523809524,44.0,0.002008032128514056,6300183319257653.0,1.8749113955329172e+16,1.3691697750658253e+17,25.571428571428573,29.0,0.02397590361445783,0.3244047619047619,0.0,0.2700803212851406,0.27938953483104706,0.28964871168136597,0.7070209201574326,0.6084621548652649
149,2,utilitarian,canonical,36338,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_36338/run_0,puzzle,58.204,51.312,23.196,0.269,55.083333333333336,58.0,0.0485140562248996,67.78571428571429,70.0,0.007590361445783133,1154376424700.4316,3434030085924.5713,28715773853696.0,24.095238095238095,22.0,0.014377510040160642,0.31845238095238093,0.0,0.25301204819277107,0.3245695914030075,0.31968721747398376,0.7243303772211075,0.7446877956390381
149,2,utilitarian,canonical,36675,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_36675/run_0,puzzle,77.704,24.644,25.776,0.303,79.25,79.0,0.038714859437751006,27.0,27.0,0.0012449799196787147,1352184034383107.2,4020671377347145.0,1.0507355095564288e+16,22.773809523809526,28.0,0.026546184738955824,0.43154761904761907,0.75,0.2359437751004016,0.2496474637389183,0.2549477517604828,0.6835481108427047,0.782640814781189
149,2,utilitarian,canonical,37319,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_37319/run_0,puzzle,72.584,37.988,27.66,0.346,74.82142857142857,73.0,0.04313253012048193,47.07142857142857,48.0,0.0025301204819277107,7863972223102048.0,2.3403523830485576e+16,1.478840905975726e+17,28.964285714285715,16.0,0.02650602409638554,0.31547619047619047,0.75,0.2389558232931727,0.2597831449508667,0.3970097005367279,0.7512354041337967,0.575539767742157
149,2,utilitarian,canonical,37444,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_37444/run_0,puzzle,48.796,54.688,20.992,0.29,43.69047619047619,41.0,0.03746987951807229,74.0952380952381,77.0,0.0055020080321285135,84464432427892.08,251349930522721.53,898729020227584.0,19.75,20.0,0.020481927710843374,0.3392857142857143,0.0,0.24899598393574296,0.3334678692817688,0.32580533623695374,0.6807032080888749,0.5635434985160828
149,2,utilitarian,canonical,38360,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_38360/run_0,puzzle,62.028,48.788,26.204,0.26,58.44047619047619,63.0,0.03710843373493976,54.0,56.0,0.00678714859437751,667926256850348.5,1987869426541616.8,2.2639552153780224e+16,28.607142857142858,27.0,0.01827309236947791,0.19345238095238096,0.25,0.2359437751004016,0.28194389182329177,0.2555796504020691,0.7455439628362656,0.7112137079238892
149,2,utilitarian,canonical,39061,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39061/run_0,puzzle,52.216,40.708,23.96,0.337,43.916666666666664,44.0,0.05763052208835341,60.714285714285715,54.0,0.00927710843373494,8110706496366.736,24137262251117.715,158465016201216.0,25.36904761904762,21.0,0.01738955823293173,0.34226190476190477,1.0,0.22389558232931728,0.2838014048337936,0.34581896662712097,0.711733161687851,0.7539928555488586
149,2,utilitarian,canonical,39208,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39208/run_0,puzzle,88.032,28.252,28.176,0.252,90.22619047619048,92.0,0.027951807228915663,31.0,31.0,0.0012048192771084336,1.9606419143504698e+17,5.834574504993938e+17,5.167994371861119e+18,24.273809523809526,17.0,0.022771084337349395,0.30654761904761907,0.5,0.22690763052208834,0.25297251111269,0.28150513768196106,0.7200036268234253,0.6872944235801697
149,2,utilitarian,canonical,39427,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39427/run_0,puzzle,65.272,40.528,21.304,0.319,63.32142857142857,66.0,0.04502008032128514,49.773809523809526,50.0,0.006827309236947791,453022171350.7188,1348004864353.524,12344875810816.0,23.273809523809526,20.0,0.02289156626506024,0.2767857142857143,0.0,0.2660642570281124,0.29041580140590667,0.3538435995578766,0.7033879466056824,0.654335618019104
149,2,utilitarian,canonical,39467,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39467/run_0,puzzle,57.268,57.936,22.3,0.289,49.17857142857143,47.0,0.03919678714859438,62.0,62.0,0.0024899598393574294,84548485548387.14,251393993761158.1,2957639302512640.0,22.785714285714285,30.0,0.014779116465863454,0.3601190476190476,0.0,0.23092369477911648,0.3178155372142792,0.30605220794677734,0.710801675081253,0.7470650672912598
149,2,utilitarian,canonical,39503,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39503/run_0,puzzle,69.636,52.144,24.124,0.266,69.77380952380952,70.0,0.03919678714859438,58.23809523809524,61.0,0.004176706827309236,3984390435733479.5,1.1858120483212336e+16,1.66072194764374e+17,23.19047619047619,26.0,0.014016064257028114,0.23214285714285715,0.0,0.21285140562248997,0.2886376498937607,0.260769248008728,0.7220846467018127,0.7221102714538574
149,2,utilitarian,canonical,39628,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39628/run_0,puzzle,62.692,35.804,24.06,0.312,59.476190476190474,62.0,0.05373493975903615,46.80952380952381,49.0,0.005742971887550201,5374885818385.8,15989344081578.666,169184499597312.0,23.547619047619047,22.0,0.015983935742971887,0.28869047619047616,0.0,0.26305220883534136,0.25884227389097214,0.2408170849084854,0.7045210506916046,0.5478780269622803
149,2,utilitarian,canonical,39712,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_39712/run_0,puzzle,81.184,45.528,25.168,0.258,83.16666666666667,77.0,0.036465863453815264,54.5,50.0,0.004779116465863454,9194410810557510.0,2.7363319360345428e+16,1.8495641005064192e+17,24.05952380952381,27.0,0.017228915662650602,0.2619047619047619,0.25,0.19779116465863453,0.27270492374897004,0.32584041357040405,0.7202587647438049,0.6826187372207642
149,2,utilitarian,canonical,40118,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_40118/run_0,puzzle,56.38,50.788,25.172,0.269,48.976190476190474,47.0,0.04317269076305221,58.0,58.0,0.004497991967871486,74802889417242.28,222626829786276.56,1628720989208576.0,29.892857142857142,29.0,0.02433734939759036,0.20833333333333334,0.0,0.27309236947791166,0.31665361654758456,0.31329211592674255,0.713978554725647,0.6487509608268738
149,2,utilitarian,canonical,40255,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_40255/run_0,puzzle,51.68,45.164,21.312,0.349,45.11904761904762,49.0,0.04927710843373494,57.226190476190474,60.0,0.006987951807228916,46726411898.813484,138921638055.61905,1621754642432.0,21.11904761904762,19.0,0.014618473895582329,0.3541666666666667,0.5,0.2520080321285141,0.3079143825173378,0.2607044577598572,0.7072971088886261,0.8140273094177246
149,2,utilitarian,canonical,40716,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_40716/run_0,puzzle,68.924,44.964,22.604,0.308,66.19047619047619,61.0,0.04313253012048193,48.0,48.0,0.0027710843373493976,50885470464594.21,151440243419233.53,1331956734230528.0,25.404761904761905,18.0,0.020602409638554215,0.22916666666666666,0.5,0.2459839357429719,0.3042541877031326,0.3354323208332062,0.7059322204589844,0.6465398073196411
149,2,utilitarian,canonical,40825,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_40825/run_0,puzzle,64.536,45.064,27.58,0.266,68.01190476190476,68.0,0.029036144578313255,56.29761904761905,57.0,0.00321285140562249,2.523062305185017e+16,7.509028897920186e+16,3.700847562320773e+17,29.428571428571427,19.0,0.02196787148594377,0.2976190476190476,0.0,0.2248995983935743,0.294314013838768,0.3002437353134155,0.6979597247838975,0.7278136610984802
149,2,utilitarian,canonical,41038,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_utilitarian/seed_41038/run_0,puzzle,63.076,43.352,27.068,0.307,63.166666666666664,64.0,0.03590361445783132,51.73809523809524,52.0,0.006746987951807229,9661191826653238.0,2.8750509818286664e+16,4.3898135741936435e+17,24.857142857142858,32.0,0.020080321285140562,0.35714285714285715,0.0,0.24899598393574296,0.3010397723913193,0.2713882327079773,0.7105897715091706,0.6108789443969727
