design_id,rule_name,seed,run_dir,mean_turnout,turnout_std,turnout_start_window_mean,turnout_end_window_mean,turnout_drop_start_end,turnout_outside_20_80_share,turnout_decline_slope_norm,mean_gini,gini_std,mean_dist,dist_std,winner_changes_post_burnin,winner_change_rate_post_burnin,winner_entropy_norm,dist_nonzero_share,competitive_step_share,group_participation_std,group_turnout_range_mean,roll3_group_turnout_range_max,roll20_group_turnout_range_max,participant_share_max_abs_drift_20,participant_share_mean_abs_drift_20_w,participant_share_turnover_rate_w,participant_abstainer_delta_rel_gap_abs,puzzle_conflict_step_share,puzzle_dominance_share_conflict,power_recovery_share_conflict,puzzle_power_margin_mean_conflict,gate_no_lockin,gate_not_too_chaotic,gate_winner_entropy,gate_puzzle_anti_monopoly,passes_hard_gates
0,approval,377,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00377/run_0,60.01599884033203,4.863574981689453,66.0,56.48,9.520000000000003,0.0,0.08494470119521948,53.536,20.784047017887712,0.413,0.32496678854094996,179.0,0.7188755020080321,0.811150844502976,0.78,0.6666666666666666,0.3203634982461391,0.7526206896551724,1.0,0.916883116883117,0.15971477216075258,0.11399827052816058,0.029613782994070782,0.015762221068143845,0.932,0.4592274678111588,0.4206008583690987,0.0407725321888412,True,True,True,True,True
0,approval,395,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00395/run_0,68.59200286865234,3.6538937091827393,68.24,67.76,0.47999999999998977,0.0,0.029390916334661683,39.164,8.524539582898397,0.406,0.31313930590010314,129.0,0.5180722891566265,0.6745810018866668,0.788,0.6465863453815262,0.3578341125877382,0.7265297633669041,1.0,0.9821092278719397,0.2171944235516171,0.17106915717610405,0.03453617718660401,0.02901749685406685,0.856,0.205607476635514,0.5327102803738317,-0.11682242990654206,True,True,True,True,True
0,approval,400,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00400/run_0,78.44400024414062,7.5516204833984375,66.72,85.04,-18.320000000000007,0.488,0.0,42.744,12.10921120403537,0.449,0.2863160974002721,178.0,0.714859437751004,0.8465179616396907,0.828,0.7429718875502008,0.3042930249133699,0.7236078431372549,1.0,0.9691176470588234,0.05367292459278811,0.045075920801186706,0.025854714937720468,0.018808851018548012,0.964,0.3236514522821577,0.5601659751037344,-0.03319502074688797,True,True,True,True,True
0,approval,409,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00409/run_0,83.72799682617188,4.525476455688477,72.84,84.56,-11.719999999999999,0.868,0.0,17.092,2.8657260061228245,0.421,0.2947141423529099,119.0,0.4779116465863454,0.6586581421056277,0.808,0.42168674698795183,0.3812609851210982,0.8111428571428572,1.0,0.9886904761904761,0.11191559890458547,0.10832829269081816,0.01827903772717605,0.0640785712748766,0.824,0.12135922330097088,0.6553398058252428,-0.1941747572815534,True,True,True,True,True
0,approval,410,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00410/run_0,67.06800079345703,3.7597765922546387,68.52,64.16,4.359999999999999,0.0,0.05009306772908408,40.284,6.644391299658072,0.506,0.30878047465166,99.0,0.39759036144578314,0.4799838804966941,0.86,0.5421686746987951,0.38713868237074306,0.812857142857143,1.0,0.9964285714285713,0.24768192935791875,0.1718473398285078,0.027139154242043478,0.05171619541943073,0.884,0.2669683257918552,0.6832579185520362,-0.3552036199095023,True,True,True,True,True
0,approval,427,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00427/run_0,75.88800048828125,3.9028689861297607,69.0,77.56,-8.560000000000002,0.02,0.0,32.336,7.405028140869437,0.531,0.30930840070549,65.0,0.26104417670682734,0.32841914520979487,0.884,0.5903614457831325,0.4224605585398545,0.8093435897435898,1.0,0.9961538461538461,0.08389525263853859,0.07760698172673983,0.01671612785187326,0.06450618617236614,0.808,0.19306930693069307,0.7920792079207921,-0.48267326732673266,True,True,True,True,True
0,approval,429,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00429/run_0,61.82400131225586,3.9485933780670166,66.72,61.76,4.960000000000001,0.0,0.04793689243027915,50.952,13.638685823935386,0.441,0.3401939560175098,105.0,0.42168674698795183,0.5596182076261581,0.752,0.6586345381526104,0.34361372643987514,0.7130633657530209,1.0,0.9907824933687002,0.2639745894624771,0.1921477037865205,0.024479607537961967,0.0572655126452446,0.844,0.4075829383886256,0.5781990521327014,-0.19194312796208532,True,True,True,True,True
0,approval,430,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00430/run_0,62.62799835205078,4.500960826873779,66.4,56.96,9.440000000000005,0.0,0.10616318725099656,47.12,8.504286658283872,0.385,0.28871860649244574,143.0,0.5742971887550201,0.6777204193260787,0.764,0.5060240963855421,0.40572807022654833,0.8236621621621621,1.0,0.9989999999999999,0.27027318358010144,0.24017614781903845,0.027315357600683654,0.07816033158451319,0.816,0.18627450980392157,0.5686274509803921,-0.15073529411764705,True,True,True,True,True
0,approval,439,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00439/run_0,80.60399627685547,5.618313312530518,70.76,85.24,-14.47999999999999,0.636,0.0,41.316,7.373575963530846,0.441,0.30021578584792835,124.0,0.4979919678714859,0.5088237959811232,0.844,0.5020080321285141,0.40121280658600794,0.9229253539253539,1.0,0.9999999999999999,0.081457515590544,0.04591491001955079,0.014717764548957141,0.08571496978402138,0.78,0.1076923076923077,0.6923076923076923,-0.3243589743589744,True,True,True,True,True
0,approval,450,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00450/run_0,68.33200073242188,3.8825342655181885,68.08,67.04,1.039999999999992,0.0,0.0,42.476,12.927408695571177,0.31,0.2581988897471611,169.0,0.678714859437751,0.8545492500889187,0.724,0.7550200803212851,0.280293378079101,0.6732616279069767,0.9844961240310077,0.942514534883721,0.1389818139056439,0.08558033032978954,0.029279475153703403,0.01116735115647316,0.768,0.5208333333333334,0.2552083333333333,0.15755208333333334,True,True,True,True,True
0,approval,458,data/simulation_output/doe_20260302_175623/design_0000/rule_approval/seed_00458/run_0,81.94000244140625,3.254962205886841,75.56,82.28,-6.719999999999999,0.856,0.0,19.416,2.356513659308179,0.412,0.28911997759716146,105.0,0.42168674698795183,0.6181939445113527,0.804,0.41767068273092367,0.37029529978114223,0.9200265906932574,1.0,0.9999999999999999,0.10138391179311501,0.09288849461824575,0.0178251243797703,0.09739859611727297,0.836,0.3444976076555024,0.3588516746411483,0.0,True,True,True,True,True
